identifier,name,description, audience_size ,type,source,partner,path
6.00323E+12,Tavi Gevinson,,"37,950.00",interests,,,Interests/Additional interests/Tavi Gevinson
2.61743E+14,B.C.M Sr. Sec School,,"14,719.00",education_schools,,,Demographics/Education/Schools/Universities/B.C.M Sr. Sec School
1.10791E+14,Cef Myriam Ervilha,,"3,550.00",education_schools,,,Demographics/Education/Schools/Universities/Cef Myriam Ervilha
6.00326E+12,Recep Tayyip ErdoÛôan,,"12,634,140.00",interests,,,Interests/Additional interests/Recep Tayyip ErdoÛôan
1.04052E+14,Ephrata High School,,"3,767.00",education_schools,,,Demographics/Education/Schools/Universities/Ephrata High School
2.41167E+14,{ A.T } Photography,,"4,158.00",work_employers,,,Demographics/Work/Employers/{ A.T } Photography
6.00349E+12,Gossip,,"38,920,680.00",interests,,,Interests/Additional interests/Gossip
6.00295E+12,Catalí£o,,"253,900.00",interests,,,Interests/Additional interests/Catalí£o
6.00321E+12,Binder (material),,"546,200.00",interests,,,Interests/Additional interests/Binder (material)
6.00332E+12,AJ Lee,,"3,666,560.00",interests,,,Interests/Additional interests/AJ Lee
6.00315E+12,Tí_rí_ Rudi,,"561,200.00",interests,,,Interests/Additional interests/Tí_rí_ Rudi
6.00315E+12,Climax (narrative),,"1,743,350.00",interests,,,Interests/Additional interests/Climax (narrative)
6.00321E+12,do bemä‹¢,,"156,790.00",interests,,,Interests/Additional interests/do bemä‹¢
6.00342E+12,EOTech,,"155,310.00",interests,,,Interests/Additional interests/EOTech
6.00349E+12,Electoral fraud,,"1,712,130.00",interests,,,Interests/Additional interests/Electoral fraud
6.02058E+12,ø£™_ø_øÂ™_™Ê™_ øÂ™ê™‹ø¢ ø_™è™‰ø¿™ç,,"1,035,960.00",interests,,,Interests/Additional interests/ø£™_ø_øÂ™_™Ê™_ øÂ™ê™‹ø¢ ø_™è™‰ø¿™ç
6.00322E+12,Debreceni VSC,,"410,840.00",interests,,,Interests/Additional interests/Debreceni VSC
6.00336E+12,Porto Azzurro,,"26,720.00",interests,,,Interests/Additional interests/Porto Azzurro
1.12482E+14,Alvirne,,"17,882.00",education_schools,,,Demographics/Education/Schools/Universities/Alvirne
6.00403E+12,Reality,,"155,619,610.00",interests,,,Interests/Additional interests/Reality
6.00319E+12,Vertigo (DC Comics),,"2,152,280.00",interests,,,Interests/Additional interests/Vertigo (DC Comics)
1.13546E+14,Asfi,,"34,939.00",work_employers,,,Demographics/Work/Employers/Asfi
6.00315E+12,Benedict Cumberbatch,,"2,938,010.00",interests,,,Interests/Additional interests/Benedict Cumberbatch
6.00629E+12,GMC,People in households that are likely to buy a GMC in the next 180 days.,"5,758,900.00",behaviors,"Multi-sourced, US consumer household information from IHS Automotive (Polk) that draws from geographic, demographic, and area-level vehicle characteristics validated using actual vehicle registration data",DLX,Behaviours/Automotive/New vehicle shoppers (In market)/Make/GMC
6.00326E+12,Chiquititas,,"7,226,080.00",interests,,,Interests/Additional interests/Chiquititas
1.58298E+15,Afshan Zaibe,,"3,315,940.00",interests,,,Interests/Additional interests/Afshan Zaibe
6.00335E+12,EXITO,,"301,480.00",interests,,,Interests/Additional interests/EXITO
6.0029E+12,GS,,"584,510.00",interests,,,Interests/Additional interests/GS
6.00322E+12,Etisalat UAE,,"1,532,630.00",interests,,,Interests/Additional interests/Etisalat UAE
6.00311E+12,BNP Paribas Net,,"40,760.00",interests,,,Interests/Additional interests/BNP Paribas Net
1.05474E+14,QPHS,,"17,529.00",education_schools,,,Demographics/Education/Schools/Universities/QPHS
6.0032E+12,Ricardo Boechat,,"1,232,110.00",interests,,,Interests/Additional interests/Ricardo Boechat
6.00396E+12,Bovenkarspel,,"9,780.00",interests,,,Interests/Additional interests/Bovenkarspel
6.00311E+12,Obstetric ultrasonography,,"148,300.00",interests,,,Interests/Additional interests/Obstetric ultrasonography
6.00296E+12,Bank run,,"1,817,340.00",interests,,,Interests/Additional interests/Bank run
1.08297E+14,Amor en el tiempo de colera,,"5,852.00",work_employers,,,Demographics/Work/Employers/Amor en el tiempo de colera
1.03088E+14,Asia Pacific College,,"21,217.00",education_schools,,,Demographics/Education/Schools/Universities/Asia Pacific College
6.0032E+12,Napoleon III,,"631,790.00",interests,,,Interests/Additional interests/Napoleon III
6.00337E+12,Keith Haring,,"435,300.00",interests,,,Interests/Additional interests/Keith Haring
6.0029E+12,Yahweh,,"3,146,630.00",interests,,,Interests/Additional interests/Yahweh
6.00419E+12,IPhone (1st generation),,"7,977,410.00",interests,,,Interests/Additional interests/IPhone (1st generation)
6.00329E+12,Folk metal,,"5,949,440.00",interests,,,Interests/Additional interests/Folk metal
6.00321E+12,Usw,,"29,940.00",interests,,,Interests/Additional interests/Usw
1.66065E+14,Awamileague,,"18,701.00",work_employers,,,Demographics/Work/Employers/Awamileague
1.44318E+15,APICEV,,"8,791.00",education_majors,,,Demographics/Education/Fields of Study/APICEV
1.03772E+14,EXL,,"21,772.00",work_employers,,,Demographics/Work/Employers/EXL
9.44348E+14,ApoRed,,"201,800.00",interests,,,Interests/Additional interests/ApoRed
4.08634E+14,Akí_,,"5,116.00",work_employers,,,Demographics/Work/Employers/Akí_
6.00335E+12,Bingo (U.S.),,"24,473,760.00",interests,,,Interests/Additional interests/Bingo (U.S.)
1.12053E+14,Cachar College,,"41,163.00",education_schools,,,Demographics/Education/Schools/Universities/Cachar College
6.00455E+12,ESafe,,"6,320.00",interests,,,Interests/Additional interests/ESafe
6.01124E+12,BKT Kosova,,"14,140.00",interests,,,Interests/Additional interests/BKT Kosova
6.00313E+12,Taiwan,,"59,480,980.00",interests,,,Interests/Additional interests/Taiwan
6.00299E+12,WDR Symphony Orchestra Cologne,,"7,600.00",interests,,,Interests/Additional interests/WDR Symphony Orchestra Cologne
6.00345E+12,øÂø_øÂ™€ ™_ø_ ™Êø_øÂ™‹ø_,,"181,220.00",interests,,,Interests/Additional interests/øÂø_øÂ™€ ™_ø_ ™Êø_øÂ™‹ø_
6.00344E+12,Junior F.C.,,"9,704,800.00",interests,,,Interests/Additional interests/Junior F.C.
6.00299E+12,Pro Evolution Soccer 2010,,"9,725,070.00",interests,,,Interests/Additional interests/Pro Evolution Soccer 2010
6.00333E+12,Grandparent,,"52,653,480.00",interests,,,Interests/Additional interests/Grandparent
6.0036E+12,PISS UP AND A BBQ,,"218,010.00",interests,,,Interests/Additional interests/PISS UP AND A BBQ
6.00321E+12,Dwight D. Eisenhower,,"593,660.00",interests,,,Interests/Additional interests/Dwight D. Eisenhower
6.00349E+12,language learning,,"12,597,140.00",interests,,,Interests/Additional interests/language learning
6.00321E+12,Titan (moon),,"12,511,380.00",interests,,,Interests/Additional interests/Titan (moon)
1.08261E+14,ESRX,,"8,681.00",work_employers,,,Demographics/Work/Employers/ESRX
6.01064E+12,Olympus PEN E-PL5,,"3,620.00",interests,,,Interests/Additional interests/Olympus PEN E-PL5
6.00359E+12,FHM Turkiye,,"6,580.00",interests,,,Interests/Additional interests/FHM Turkiye
6.51917E+14,Arunachal University of Studies,,"3,299.00",education_schools,,,Demographics/Education/Schools/Universities/Arunachal University of Studies
6.00771E+12,Refinery29,,"18,056,164.00",interests,,,Interests/Additional interests/Refinery29
6.00326E+12,Ree Drummond,,"3,698,760.00",interests,,,Interests/Additional interests/Ree Drummond
6.00331E+12,tda,,"303,310.00",interests,,,Interests/Additional interests/tda
1.1312E+14,Benigno Ninoy Aquino High School (BNAHS),,"7,158.00",education_schools,,,Demographics/Education/Schools/Universities/Benigno Ninoy Aquino High School (BNAHS)
6.00318E+12,Red Dead Redemption,,"5,571,700.00",interests,,,Interests/Additional interests/Red Dead Redemption
6.00312E+12,McQ,,"215,890.00",interests,,,Interests/Additional interests/McQ
6.00334E+12,Royal Dublin Society,,"252,200.00",interests,,,Interests/Additional interests/Royal Dublin Society
6.00329E+12,Dan Abnett,,"114,750.00",interests,,,Interests/Additional interests/Dan Abnett
6.00365E+12,Sam Rockwell,,"765,950.00",interests,,,Interests/Additional interests/Sam Rockwell
6.00317E+12,bbmundo,,"1,415,940.00",interests,,,Interests/Additional interests/bbmundo
6.00373E+12,Naruto Akkipuden,,"179,850.00",interests,,,Interests/Additional interests/Naruto Akkipuden
6.003E+12,NHL uniform,,"229,150.00",interests,,,Interests/Additional interests/NHL uniform
6.00332E+12,Shadmehr Aghili,,"808,640.00",interests,,,Interests/Additional interests/Shadmehr Aghili
6.00416E+12,Tel Aviv University,,"362,490.00",interests,,,Interests/Additional interests/Tel Aviv University
6.01433E+12,BBB Seed Heirloom Vegetable & Wildflower Seeds,,"133,460.00",interests,,,Interests/Additional interests/BBB Seed Heirloom Vegetable & Wildflower Seeds
6.00314E+12,Malawi Premier Division,,"36,630.00",interests,,,Interests/Additional interests/Malawi Premier Division
1.04061E+14,Aylsham High School,,"4,820.00",education_schools,,,Demographics/Education/Schools/Universities/Aylsham High School
6.00327E+12,Laut gegen Nazis,,"164,420.00",interests,,,Interests/Additional interests/Laut gegen Nazis
6.00339E+12,Ice hockey,,"129,311,580.00",interests,,,Interests/Additional interests/Ice hockey
6.01543E+12,Coral Biquinis,,"19,140.00",interests,,,Interests/Additional interests/Coral Biquinis
1.07483E+14,Health care (Gezondheidssector),,"39,931.00",work_employers,,,Demographics/Work/Employers/Health care (Gezondheidssector)
1.31499E+14,Bejeweled Stars,,"1,181,660.00",interests,,,Interests/Additional interests/Bejeweled Stars
6.00335E+12,Herví© Morin,,"14,240.00",interests,,,Interests/Additional interests/Herví© Morin
6.01591E+12,Universidad de Especialidades Espí_ritu Santo,,"140,020.00",interests,,,Interests/Additional interests/Universidad de Especialidades Espí_ritu Santo
6.00318E+12,Big Brothers Big Sisters of Northern Nevada,,"1,870.00",interests,,,Interests/Additional interests/Big Brothers Big Sisters of Northern Nevada
6.00331E+12,Bloc Party,,"1,122,310.00",interests,,,Interests/Additional interests/Bloc Party
1.15146E+14,rramon castilla,,"22,582.00",education_schools,,,Demographics/Education/Schools/Universities/rramon castilla
6.00337E+12,Bota,,"203,930.00",interests,,,Interests/Additional interests/Bota
6.00312E+12,Comic strip,,"30,909,040.00",interests,,,Interests/Additional interests/Comic strip
6.00323E+12,The Ambassador's Mission,,"1,220.00",interests,,,Interests/Additional interests/The Ambassador's Mission
3.88533E+14,ANM,,"2,623.00",work_positions,,,Demographics/Work/Job Titles/ANM
1.05799E+14,Artist (Allkonstní_r),,"1,806,527.00",work_positions,,,Demographics/Work/Job Titles/Artist (Allkonstní_r)
6.00329E+12,Bodysuit,,"4,127,320.00",interests,,,Interests/Additional interests/Bodysuit
6.00884E+12,Luxury SUV,People in households that own luxury SUVs.,"5,737,400.00",behaviors,"Multi-sourced, US consumer household information from IHS Automotive (Polk) that draws from geographic, demographic, and area-level vehicle characteristics validated using actual vehicle registration data",DLX,Behaviours/Automotive/Owners/Style/Luxury SUV
6.00321E+12,Åæarlo Akrobata,,"99,620.00",interests,,,Interests/Additional interests/Åæarlo Akrobata
1.12693E+14,Adult entertainer,,"112,941.00",work_positions,,,Demographics/Work/Job Titles/Adult entertainer
1.05564E+14,AHTD,,"2,189.00",work_employers,,,Demographics/Work/Employers/AHTD
6.00302E+12,Fellowship of the Royal College of Surgeons,,"372,900.00",interests,,,Interests/Additional interests/Fellowship of the Royal College of Surgeons
1.09482E+14,AUL College,,"3,394.00",education_schools,,,Demographics/Education/Schools/Universities/AUL College
1.106E+14,AWF w WrocÅ‰awiu,,"5,073.00",education_schools,,,Demographics/Education/Schools/Universities/AWF w WrocÅ‰awiu
6.00342E+12,"Satellite Beach, Florida",,"49,950.00",interests,,,"Interests/Additional interests/Satellite Beach, Florida"
1.28012E+14,A.V.S.Vidya Mandir (Virar),,"7,016.00",education_schools,,,Demographics/Education/Schools/Universities/A.V.S.Vidya Mandir (Virar)
6.0034E+12,ASML Holding,,"41,980.00",interests,,,Interests/Additional interests/ASML Holding
1.05495E+14,Janitor (Abwart),,"342,014.00",work_positions,,,Demographics/Work/Job Titles/Janitor (Abwart)
6.00305E+12,Ryan Reynolds,,"7,480,670.00",interests,,,Interests/Additional interests/Ryan Reynolds
6.00328E+12,Avi Buffalo,,"20,610.00",interests,,,Interests/Additional interests/Avi Buffalo
6.00326E+12,HTML,,"12,725,160.00",interests,,,Interests/Additional interests/HTML
6.00341E+12,Profit.bg,,"239,640.00",interests,,,Interests/Additional interests/Profit.bg
6.00319E+12,Edyta Geppert,,"32,330.00",interests,,,Interests/Additional interests/Edyta Geppert
6.00335E+12,Bastian Schweinsteiger,,"9,400,260.00",interests,,,Interests/Additional interests/Bastian Schweinsteiger
6.00303E+12,JBM,,"46,820.00",interests,,,Interests/Additional interests/JBM
1.65762E+14,MBC BOLLYWOOD,,"2,693.00",work_employers,,,Demographics/Work/Employers/MBC BOLLYWOOD
6.00339E+12,"Austin, Texas",,"10,726,440.00",interests,,,"Interests/Additional interests/Austin, Texas"
6.00326E+12,Hizbul Ahnaf,,"1,175,030.00",interests,,,Interests/Additional interests/Hizbul Ahnaf
6.00316E+12,Aarong,,"2,167,320.00",interests,,,Interests/Additional interests/Aarong
6.00348E+12,Earth,,"264,803,120.00",interests,,,Interests/Additional interests/Earth
1.1196E+14,FFH Sachsen,,"4,678.00",education_schools,,,Demographics/Education/Schools/Universities/FFH Sachsen
6.00318E+12,American Intellectual Property Law Association,,"4,540.00",interests,,,Interests/Additional interests/American Intellectual Property Law Association
6.00321E+12,Amposta,,"46,950.00",interests,,,Interests/Additional interests/Amposta
4.06387E+14,"Apeejay School, Sheikh Sarai",,"13,238.00",education_schools,,,"Demographics/Education/Schools/Universities/Apeejay School, Sheikh Sarai"
6.00313E+12,Isfahan,,"383,020.00",interests,,,Interests/Additional interests/Isfahan
1.97395E+11,Azulgrana,,"3,555,798.00",work_employers,,,Demographics/Work/Employers/Azulgrana
6.00325E+12,ø¿. ø_™‹™ƒø_™Ê øÂ™Ê ™Å™ˆø¿ ø_™‹ø_™_ø¿ø©,,"4,005,940.00",interests,,,Interests/Additional interests/ø¿. ø_™‹™ƒø_™Ê øÂ™Ê ™Å™ˆø¿ ø_™‹ø_™_ø¿ø©
1.09216E+14,Earthquake Engineering (Erdbebensicheres Bauen),,"4,091.00",education_majors,,,Demographics/Education/Fields of Study/Earthquake Engineering (Erdbebensicheres Bauen)
1.44573E+14,ASV,,"3,352.00",work_positions,,,Demographics/Work/Job Titles/ASV
6.01161E+12,Sí_dtirol bewegt -  Alto Adige da vivere,,"176,440.00",interests,,,Interests/Additional interests/Sí_dtirol bewegt -  Alto Adige da vivere
6.00301E+12,"Fujioka, Gunma",,"286,140.00",interests,,,"Interests/Additional interests/Fujioka, Gunma"
2.24333E+11,Rocky,,"3,070.00",work_employers,,,Demographics/Work/Employers/Rocky
6.00331E+12,í_ver Banega,,"740,600.00",interests,,,Interests/Additional interests/í_ver Banega
6.00338E+12,Network switch,,"3,351,820.00",interests,,,Interests/Additional interests/Network switch
6.00353E+12,IMD,,"23,150.00",interests,,,Interests/Additional interests/IMD
6.00345E+12,Javed Ali,,"9,880,600.00",interests,,,Interests/Additional interests/Javed Ali
6.0178E+12,DXV,,"86,170.00",interests,,,Interests/Additional interests/DXV
6.003E+12,Indian Wells Masters,,"2,128,860.00",interests,,,Interests/Additional interests/Indian Wells Masters
6.00371E+12,Shigatse,,"16,210.00",interests,,,Interests/Additional interests/Shigatse
6.00351E+12,Aftab Shivdasani,,"695,460.00",interests,,,Interests/Additional interests/Aftab Shivdasani
6.00345E+12,Rasa (aesthetics),,"2,301,880.00",interests,,,Interests/Additional interests/Rasa (aesthetics)
6.00326E+12,rue21,,"828,300.00",interests,,,Interests/Additional interests/rue21
6.00298E+12,Sapphire,,"12,198,210.00",interests,,,Interests/Additional interests/Sapphire
1.00963E+14,BKS,,"5,886.00",education_schools,,,Demographics/Education/Schools/Universities/BKS
1.09302E+14,Atyrau,,"22,112.00",work_employers,,,Demographics/Work/Employers/Atyrau
6.01116E+12,Sherine Abdel-Wahab,,"8,209,080.00",interests,,,Interests/Additional interests/Sherine Abdel-Wahab
6.00296E+12,Asado,,"6,414,150.00",interests,,,Interests/Additional interests/Asado
6.00315E+12,FCBayern Mí_nchen,,"12,460.00",interests,,,Interests/Additional interests/FCBayern Mí_nchen
1.0838E+14,Baseball,,"27,681.00",work_employers,,,Demographics/Work/Employers/Baseball
6.00333E+12,EAV,,"5,230.00",interests,,,Interests/Additional interests/EAV
1.12831E+14,AJC Bose College,,"10,167.00",education_schools,,,Demographics/Education/Schools/Universities/AJC Bose College
1.09456E+14,A.E. Beach High,,"25,959.00",education_schools,,,Demographics/Education/Schools/Universities/A.E. Beach High
