identification,Case Number,Date-Time,Date,Time,Block,Street,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Location,Latitude,Longitude
5995356,HP100325,1/1/08 3:33,1/1/08,3:33,032XX S AVERS AVE,S AVERS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,1031,10,22,30,08B,1151260,1882897,2008,1/13/08 1:05,"(41.834552786187984, -87.72048921793954)",41.83455279,-87.72048922
5991634,HP100285,1/1/08 3:34,1/1/08,3:34,009XX N LOCKWOOD AVE,N LOCKWOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1524,15,37,25,08B,1140896,1905553,2008,1/7/08 1:04,"(41.896920498603606, -87.75796089162239)",41.8969205,-87.75796089
5991658,HP100300,1/1/08 3:35,1/1/08,3:35,071XX S ST LAWRENCE AVE,S ST LAWRENCE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,323,3,6,69,08B,1181426,1858007,2008,1/12/08 1:05,"(41.76560859316724, -87.61057068644071)",41.76560859,-87.61057069
5993029,HP100294,1/1/08 3:38,1/1/08,3:38,054XX S JUSTINE ST,S JUSTINE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,932,9,16,61,14,1166885,1868813,2008,1/6/08 1:05,"(41.795584544131465, -87.66355960312646)",41.79558454,-87.6635596
5997680,HP100331,1/1/08 3:40,1/1/08,3:40,0000X E CHICAGO AVE,E CHICAGO AVE,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESTAURANT,TRUE,FALSE,1833,18,42,8,04B,1176344,1905771,2008,1/7/08 1:04,"(41.896792558131594, -87.62775981000189)",41.89679256,-87.62775981
5996731,HP100401,1/1/08 3:40,1/1/08,3:40,066XX S WHIPPLE ST,S WHIPPLE ST,479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,SIDEWALK,FALSE,FALSE,831,8,15,66,04B,1157148,1860645,2008,1/16/08 1:05,"(41.77337301240194, -87.69948654678483)",41.77337301,-87.69948655
5991396,HP100385,1/1/08 3:40,1/1/08,3:40,006XX W ARLINGTON PL,W ARLINGTON PL,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,1933,19,43,7,08B,1171686,1916678,2008,1/4/08 1:05,"(41.92682577616261, -87.64454603083573)",41.92682578,-87.64454603
6012271,HP100706,1/1/08 3:43,1/1/08,3:43,064XX N CLARK ST,N CLARK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,2432,24,40,1,14,1164195,1943190,2008,1/22/08 9:10,"(41.99973765680237, -87.6713193637226)",41.99973766,-87.67131936
5992665,HP100310,1/1/08 3:44,1/1/08,3:44,034XX S ARCHER AVE,S ARCHER AVE,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,913,9,11,59,08B,1163036,1881596,2008,1/5/08 1:04,"(41.83074402687485, -87.67731621919228)",41.83074403,-87.67731622
6090247,HP162032,1/1/08 3:45,1/1/08,3:45,003XX N DEARBORN ST,N DEARBORN ST,320,ROBBERY,STRONGARM - NO WEAPON,HOTEL/MOTEL,FALSE,FALSE,1831,18,42,8,3,1175921,1902648,2008,3/30/08 1:04,"(41.888232418084456, -87.6294075047935)",41.88823242,-87.6294075
5999010,HP100311,1/1/08 3:45,1/1/08,3:45,007XX N WELLS ST,N WELLS ST,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,1831,18,42,8,08B,1174561,1905289,2008,1/10/08 1:05,"(41.895509974645314, -87.6343228333275)",41.89550997,-87.63432283
6009087,HP100359,1/1/08 3:45,1/1/08,3:45,072XX S BELL AVE,S BELL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,832,8,18,66,08B,1162626,1856278,2008,1/22/08 9:10,"(41.76127680342984, -87.67952703950161)",41.7612768,-87.67952704
5993054,HP100405,1/1/08 3:52,1/1/08,3:52,054XX S JUSTINE ST,S JUSTINE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,932,9,16,61,14,1166889,1868666,2008,1/9/08 1:04,"(41.79518107318209, -87.66354913495123)",41.79518107,-87.66354913
5993288,HP101028,1/1/08 3:53,1/1/08,3:53,053XX N LINCOLN AVE,N LINCOLN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,TAVERN/LIQUOR STORE,FALSE,FALSE,2011,20,40,4,14,1158482,1935743,2008,1/6/08 1:05,"(41.97942206397992, -87.69254106554686)",41.97942206,-87.69254107
5991962,HP100732,1/1/08 4:00,1/1/08,4:00,001XX E RANDOLPH ST,E RANDOLPH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,STREET,FALSE,FALSE,124,1,42,32,11,1177302,1901326,2008,1/6/08 1:05,"(41.884573581838815, -87.62437616331268)",41.88457358,-87.62437616
5998973,HP100353,1/1/08 4:00,1/1/08,4:00,015XX N ROCKWELL ST,N ROCKWELL ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1423,14,26,24,08A,1158760,1909944,2008,1/12/08 1:05,"(41.90862227535344, -87.69222832267486)",41.90862228,-87.69222832
5994115,HP100339,1/1/08 4:00,1/1/08,4:00,024XX N TRIPP AVE,N TRIPP AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2524,25,31,20,08B,1147680,1915960,2008,1/9/08 1:04,"(41.92535079911958, -87.73277641323845)",41.9253508,-87.73277641
5996657,HP104174,1/1/08 4:00,1/1/08,4:00,058XX N WHIPPLE ST,N WHIPPLE ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,FALSE,2011,20,40,2,26,1154928,1938782,2008,8/31/10 15:21,"(41.98783344706634, -87.70552931836713)",41.98783345,-87.70552932
5992309,HP100650,1/1/08 4:00,1/1/08,4:00,065XX S ARTESIAN AVE,S ARTESIAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,832,8,15,66,08B,1161124,1861254,2008,1/23/08 14:56,"(41.774962856039, -87.68489452531267)",41.77496286,-87.68489453
5998044,HP101069,1/1/08 4:00,1/1/08,4:00,064XX S DR MARTIN LUTHER KING JR DR,S DR MARTIN LUTHER KING JR DR,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,CHA HALLWAY/STAIRWELL/ELEVATOR,FALSE,FALSE,312,3,20,69,04B,1179987,1862414,2008,1/8/08 1:04,"(41.77773491110832, -87.61571026178763)",41.77773491,-87.61571026
5995043,HP100976,1/1/08 4:00,1/1/08,4:00,069XX S LAFAYETTE AVE,S LAFAYETTE AVE,479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,STREET,FALSE,FALSE,731,7,6,69,04B,1176984,1859255,2008,2/12/08 1:04,"(41.76913451464591, -87.62681437196828)",41.76913451,-87.62681437
5993433,HP101024,1/1/08 4:00,1/1/08,4:00,070XX S PULASKI RD,S PULASKI RD,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,TRUE,FALSE,833,8,13,65,7,1150866,1857852,2008,1/6/08 1:05,"(41.76583331042708, -87.72258787666766)",41.76583331,-87.72258788
5991536,HP100347,1/1/08 4:00,1/1/08,4:00,079XX S SOUTH SHORE DR,S SOUTH SHORE DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,422,4,7,46,08B,1198573,1852942,2008,1/4/08 1:05,"(41.75129733269835, -87.54789210360171)",41.75129733,-87.5478921
5998397,HP101101,1/1/08 4:00,1/1/08,4:00,023XX W CONGRESS PKWY,W CONGRESS PKWY,810,THEFT,OVER $300,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1211,12,2,28,6,1160531,1897662,2008,1/9/08 1:04,"(41.87488292000503, -87.68606287549456)",41.87488292,-87.68606288
6014369,HP119029,1/1/08 4:00,1/1/08,4:00,025XX W PERSHING RD,W PERSHING RD,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,TRUE,FALSE,913,9,12,58,17,1160252,1878764,2008,1/18/08 1:04,"(41.82303057398868, -87.68760898107074)",41.82303057,-87.68760898
5992202,HP100337,1/1/08 4:00,1/1/08,4:00,072XX W SUMMERDALE AVE,W SUMMERDALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1613,16,41,10,14,1127299,1934675,2008,1/17/08 9:23,"(41.97707420579293, -87.8072451699026)",41.97707421,-87.80724517
5992875,HP101003,1/1/08 4:00,1/1/08,4:00,021XX W WABANSIA AVE,W WABANSIA AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1434,14,32,24,6,1161703,1911481,2008,1/5/08 1:04,"(41.91277904650756, -87.68137424809046)",41.91277905,-87.68137425
5991593,HP100349,1/1/08 4:03,1/1/08,4:03,031XX E 80TH ST,E 80TH ST,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,TRUE,FALSE,422,4,7,46,04B,1198736,1852572,2008,1/4/08 1:05,"(41.750277942318526, -87.54730718934815)",41.75027794,-87.54730719
5994043,HP100336,1/1/08 4:04,1/1/08,4:04,094XX S VERNON AVE,S VERNON AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,633,6,9,49,08A,1180938,1842660,2008,1/11/08 1:05,"(41.72350592582966, -87.61283034660192)",41.72350593,-87.61283035
6000658,HP100365,1/1/08 4:05,1/1/08,4:05,008XX N ORLEANS ST,N ORLEANS ST,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,1823,18,27,8,08B,1173794,1906438,2008,1/10/08 1:05,"(41.898680006397306, -87.63710557048903)",41.89868001,-87.63710557
6012106,HP100901,1/1/08 4:05,1/1/08,4:05,105XX S HOMAN AVE,S HOMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2211,22,19,74,14,1155589,1834276,2008,1/14/08 1:04,"(41.701043401439485, -87.7059062415745)",41.7010434,-87.70590624
5992282,HP101668,1/1/08 4:05,1/1/08,4:05,015XX W FULLERTON AVE,W FULLERTON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,FALSE,1931,19,32,7,08B,1165335,1916058,2008,1/14/08 1:04,"(41.92526208320081, -87.66790073398624)",41.92526208,-87.66790073
5991205,HP100338,1/1/08 4:10,1/1/08,4:10,036XX N HALSTED ST,N HALSTED ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,RESIDENCE,TRUE,FALSE,2324,19,44,6,14,1170239,1924197,2008,1/4/08 1:05,"(41.94749000661768, -87.64964273604464)",41.94749001,-87.64964274
5993562,HP100363,1/1/08 4:10,1/1/08,4:10,041XX W 26TH ST,W 26TH ST,460,BATTERY,SIMPLE,BAR OR TAVERN,FALSE,FALSE,1031,10,22,30,08B,1148904,1886352,2008,1/6/08 1:05,"(41.84407956372475, -87.72904491409109)",41.84407956,-87.72904491
5998903,HP100387,1/1/08 4:11,1/1/08,4:11,041XX S WELLS ST,S WELLS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,935,9,3,37,14,1175349,1877255,2008,1/8/08 1:04,"(41.81856504047615, -87.63226941319054)",41.81856504,-87.63226941
5995354,HP100354,1/1/08 4:15,1/1/08,4:15,122XX S LOWE AVE,S LOWE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,523,5,34,53,08B,1174281,1823447,2008,1/10/08 1:05,"(41.67093286627848, -87.63778268188851)",41.67093287,-87.63778268
5991293,HP100367,1/1/08 4:15,1/1/08,4:15,019XX W AUGUSTA BLVD,W AUGUSTA BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1322,13,32,24,14,1163107,1906636,2008,1/5/08 1:04,"(41.899454613522835, -87.67635262763076)",41.89945461,-87.67635263
5991020,HP100356,1/1/08 4:15,1/1/08,4:15,030XX W LYNDALE ST,W LYNDALE ST,460,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1414,14,35,22,08B,1155932,1914977,2008,1/4/08 1:05,"(41.92249077281269, -87.70248105901133)",41.92249077,-87.70248106
5991627,HP100419,1/1/08 4:17,1/1/08,4:17,048XX W WASHINGTON BLVD,W WASHINGTON BLVD,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,TRUE,FALSE,1533,15,28,25,04A,1143792,1900018,2008,1/4/08 1:05,"(41.88167802016231, -87.74746300195194)",41.88167802,-87.747463
5992382,HP100378,1/1/08 4:20,1/1/08,4:20,005XX W CONGRESS PKWY,W CONGRESS PKWY,880,THEFT,PURSE-SNATCHING,CTA TRAIN,FALSE,FALSE,131,1,2,28,6,1172767,1897948,2008,1/9/08 1:04,"(41.87540573041846, -87.64112919317672)",41.87540573,-87.64112919
6002895,HP100370,1/1/08 4:24,1/1/08,4:24,058XX S MICHIGAN AVE,S MICHIGAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,233,2,20,40,08B,1178201,1866105,2008,1/12/08 1:05,"(41.78790409884945, -87.62214580009022)",41.7879041,-87.6221458
6011236,HP101342,1/1/08 4:30,1/1/08,4:30,004XX E 61ST ST,E 61ST ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,313,3,20,42,3,1180192,1864621,2008,2/12/08 1:04,"(41.783786436949285, -87.61489113561233)",41.78378644,-87.61489114
5992496,HP100390,1/1/08 4:30,1/1/08,4:30,055XX N MONITOR AVE,N MONITOR AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,TRUE,TRUE,1622,16,45,11,04A,1136201,1936385,2008,1/6/08 1:05,"(41.981611906290155, -87.77446691234762)",41.98161191,-87.77446691
5998974,HP100602,1/1/08 4:30,1/1/08,4:30,021XX N POINT ST,N POINT ST,460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1431,14,1,22,08B,1157739,1913654,2008,1/12/08 1:05,"(41.91882368973836, -87.69587769575068)",41.91882369,-87.6958777
5996385,HP100445,1/1/08 4:30,1/1/08,4:30,083XX S CARPENTER ST,S CARPENTER ST,031A,ROBBERY,ARMED: HANDGUN,GAS STATION,FALSE,FALSE,613,6,21,71,3,1170723,1849712,2008,1/8/08 1:04,"(41.743086126696944, -87.65004199906015)",41.74308613,-87.650042
5996782,HP100384,1/1/08 4:30,1/1/08,4:30,103XX S HALSTED ST,S HALSTED ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,TRUE,2232,22,34,73,04A,1172757,1836480,2008,1/15/08 1:05,"(41.70673109788144, -87.64297816213951)",41.7067311,-87.64297816
5992159,HP101438,1/1/08 4:30,1/1/08,4:30,044XX S KEDVALE AVE,S KEDVALE AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,815,8,14,57,3,1149389,1874745,2008,1/13/08 1:05,"(41.81221898767535, -87.7275653861497)",41.81221899,-87.72756539
5999441,HP100877,1/1/08 4:30,1/1/08,4:30,030XX S LLOYD AVE,S LLOYD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,923,9,11,60,14,1168025,1884697,2008,1/9/08 1:04,"(41.839147467157986, -87.65892202443422)",41.83914747,-87.65892202
5991350,HP100392,1/1/08 4:30,1/1/08,4:30,020XX S STATE ST,S STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,134,1,3,33,14,1176681,1890456,2008,1/5/08 1:04,"(41.85475968576473, -87.6269849864756)",41.85475969,-87.62698499
5994802,HP100614,1/1/08 4:30,1/1/08,4:30,010XX W HOLLYWOOD AVE,W HOLLYWOOD AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,FALSE,TRUE,2022,20,48,77,04B,1168139,1938072,2008,1/10/08 1:05,"(41.98560916914759, -87.65695914259639)",41.98560917,-87.65695914
5991841,HP100802,1/1/08 4:30,1/1/08,4:30,048XX W MELROSE ST,W MELROSE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1634,16,30,15,14,1143344,1921205,2008,1/5/08 1:04,"(41.939825818061905, -87.74857767027532)",41.93982582,-87.74857767
5991430,HP100414,1/1/08 4:31,1/1/08,4:31,037XX W HAYFORD ST,W HAYFORD ST,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,TRUE,FALSE,833,8,18,70,7,1153102,1854164,2008,1/4/08 1:05,"(41.75566897833936, -87.71448932822189)",41.75566898,-87.71448933
5991585,HP100371,1/1/08 4:32,1/1/08,4:32,079XX S STONY ISLAND AVE,S STONY ISLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,FALSE,411,4,8,45,08B,1188181,1852891,2008,1/12/08 1:05,"(41.75141140203474, -87.58597465650773)",41.7514114,-87.58597466
5995115,HP100394,1/1/08 4:32,1/1/08,4:32,029XX W 25TH ST,W 25TH ST,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,1033,10,12,30,08A,1157271,1887223,2008,1/11/08 1:05,"(41.84630403277447, -87.69831574619249)",41.84630403,-87.69831575
5992689,HP100389,1/1/08 4:35,1/1/08,4:35,052XX S MAY ST,S MAY ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,FALSE,934,9,16,61,08B,1169585,1869916,2008,1/10/08 1:05,"(41.79855314663779, -87.65362663127797)",41.79855315,-87.65362663
6002835,HP100455,1/1/08 4:36,1/1/08,4:36,005XX E BOWEN AVE,E BOWEN AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,FALSE,FALSE,213,2,4,38,04B,1180723,1877564,2008,1/23/08 14:56,"(41.81929095082892, -87.6125463848601)",41.81929095,-87.61254638
5996980,HP100396,1/1/08 4:39,1/1/08,4:39,115XX S YALE AVE,S YALE AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,FALSE,FALSE,522,5,34,53,04B,1176713,1828490,2008,1/10/08 1:05,"(41.68471742746773, -87.62873079526618)",41.68471743,-87.6287308
5991447,HP100408,1/1/08 4:44,1/1/08,4:44,103XX S HALSTED ST,S HALSTED ST,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,2232,22,34,73,5,1172773,1835967,2008,1/11/08 1:05,"(41.70532299711791, -87.64293463162967)",41.705323,-87.64293463
5992405,HP100393,1/1/08 4:45,1/1/08,4:45,017XX N WESTERN AVE,N WESTERN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,TRUE,FALSE,1434,14,1,24,08B,1160045,1911773,2008,1/6/08 1:05,"(41.913614738696936, -87.68745725615099)",41.91361474,-87.68745726
5992171,HP100407,1/1/08 4:45,1/1/08,4:45,027XX S DRAKE AVE,S DRAKE AVE,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,1032,10,22,30,3,1153104,1885579,2008,2/21/08 1:05,"(41.84187622908664, -87.71365203085071)",41.84187623,-87.71365203
5991669,HP100428,1/1/08 4:45,1/1/08,4:45,073XX S KENWOOD AVE,S KENWOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,324,3,5,43,08B,1186438,1856616,2008,1/11/08 1:05,"(41.76167452533376, -87.59224423270811)",41.76167453,-87.59224423
5991967,HP100993,1/1/08 4:45,1/1/08,4:45,010XX W 59TH ST,W 59TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,712,7,16,68,14,1170511,1865654,2008,1/5/08 1:04,"(41.7868375968345, -87.65035497409245)",41.7868376,-87.65035497
6011447,HP100454,1/1/08 4:48,1/1/08,4:48,026XX W 64TH ST,W 64TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,TRUE,FALSE,825,8,15,66,15,1159929,1862131,2008,1/15/08 1:05,"(41.777394110654676, -87.68925117530615)",41.77739411,-87.68925118
5992529,HP100410,1/1/08 4:49,1/1/08,4:49,071XX W HIGGINS AVE,W HIGGINS AVE,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,FALSE,FALSE,1613,16,41,10,04B,1127720,1936004,2008,1/17/08 9:23,"(41.98071401177065, -87.80566682409543)",41.98071401,-87.80566682
6685958,HR100454,1/1/08 4:50,1/1/08,4:50,079XX S CRANDON AVE,S CRANDON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,414,4,7,46,14,1192948,1852752,2008,1/6/09 1:05,"(41.75091501906941, -87.56851074443614)",41.75091502,-87.56851074
5991858,HP100399,1/1/08 4:50,1/1/08,4:50,084XX S MUSKEGON AVE,S MUSKEGON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,423,4,7,46,14,1196584,1849409,2008,1/5/08 1:04,"(41.74165210601998, -87.55529771337297)",41.74165211,-87.55529771
5991638,HP100400,1/1/08 4:56,1/1/08,4:56,082XX S COLFAX AVE,S COLFAX AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,TRUE,FALSE,423,4,7,46,04B,1194978,1850855,2008,1/4/08 1:05,"(41.745659742047735, -87.56113436907998)",41.74565974,-87.56113437
6000353,HP100439,1/1/08 5:00,1/1/08,5:00,002XX E HURON ST,E HURON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,TRUE,1834,18,42,8,08B,1178235,1905097,2008,1/11/08 1:05,"(41.89490018712302, -87.62083511979809)",41.89490019,-87.62083512
6000220,HP100790,1/1/08 5:00,1/1/08,5:00,002XX E SUPERIOR ST,E SUPERIOR ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,FALSE,TRUE,1834,18,42,8,08B,1178062,1905375,2008,1/12/08 1:05,"(41.895666972503115, -87.62146202224424)",41.89566697,-87.62146202
5992107,HP101615,1/1/08 5:00,1/1/08,5:00,001XX N PULASKI RD,N PULASKI RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1114,11,28,26,7,1149757,1900110,2008,1/9/08 1:04,"(41.88181664661064, -87.72555709709788)",41.88181665,-87.7255571
5992338,HP100830,1/1/08 5:00,1/1/08,5:00,089XX S BLACKSTONE AVE,S BLACKSTONE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,413,4,8,48,08B,1187641,1845847,2008,1/10/08 1:05,"(41.73209481960732, -87.5881769814893)",41.73209482,-87.58817698
6060086,HP161012,1/1/08 5:00,1/1/08,5:00,136XX S BRAINARD AVE,S BRAINARD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,433,4,10,55,26,1199883,1815102,2008,2/10/08 1:05,"(41.647427999739925, -87.54436196241375)",41.647428,-87.54436196
5991958,HP100977,1/1/08 5:00,1/1/08,5:00,092XX S BRANDON AVE,S BRANDON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,424,4,10,46,7,1198969,1844399,2008,1/10/08 1:05,"(41.727844779655754, -87.54672713766968)",41.72784478,-87.54672714
6686020,HR100492,1/1/08 5:00,1/1/08,5:00,087XX S ESSEX AVE,S ESSEX AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,423,4,7,46,08B,1194372,1847351,2008,1/7/09 1:04,"(41.73605937243488, -87.56346968332643)",41.73605937,-87.56346968
5997902,HP100703,1/1/08 5:00,1/1/08,5:00,036XX W LEXINGTON ST,W LEXINGTON ST,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,FALSE,1133,11,24,27,2,1152247,1896492,2008,4/28/09 1:04,"(41.8718397101552, -87.71650928226875)",41.87183971,-87.71650928
5997362,HP100478,1/1/08 5:02,1/1/08,5:02,013XX W NORTH AVE,W NORTH AVE,610,BURGLARY,FORCIBLE ENTRY,APPLIANCE STORE,FALSE,FALSE,1433,14,32,24,5,1167394,1910821,2008,1/30/08 1:05,"(41.91084735611271, -87.66048600930678)",41.91084736,-87.66048601
5994751,HP100416,1/1/08 5:04,1/1/08,5:04,006XX W 60TH ST,W 60TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,FALSE,TRUE,711,7,20,68,04A,1173225,1864842,2008,1/9/08 1:04,"(41.784549788756905, -87.64042801900375)",41.78454979,-87.64042802
5991135,HP100420,1/1/08 5:07,1/1/08,5:07,017XX N KIMBALL AVE,N KIMBALL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1422,14,26,23,08B,1153471,1911364,2008,1/7/08 1:04,"(41.91262571505028, -87.71161982069894)",41.91262572,-87.71161982
6004081,HP100434,1/1/08 5:10,1/1/08,5:10,003XX E 131ST PL,E 131ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,533,5,9,54,14,1180695,1818220,2008,1/12/08 1:05,"(41.656444714638624, -87.61446750069516)",41.65644471,-87.6144675
5992291,HP100471,1/1/08 5:10,1/1/08,5:10,077XX S SOUTH SHORE DR,S SOUTH SHORE DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,421,4,7,43,08B,1197109,1854860,2008,1/10/08 1:05,"(41.75659701080373, -87.55319309092731)",41.75659701,-87.55319309
5991655,HP100433,1/1/08 5:12,1/1/08,5:12,071XX N SHERIDAN RD,N SHERIDAN RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,2423,24,49,1,08B,1166384,1947615,2008,1/4/08 1:05,"(42.011833210209716, -87.66313917745491)",42.01183321,-87.66313918
5991590,HP100429,1/1/08 5:13,1/1/08,5:13,004XX S CLARK ST,S CLARK ST,460,BATTERY,SIMPLE,HOTEL/MOTEL,TRUE,FALSE,131,1,2,32,08B,1175556,1898268,2008,1/5/08 1:04,"(41.87622165213113, -87.63087955484139)",41.87622165,-87.63087955
5995563,HP103079,1/1/08 5:15,1/1/08,5:15,054XX N KEDZIE AVE,N KEDZIE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,TRUE,TRUE,1712,17,40,13,26,1154024,1935905,2008,1/18/08 1:04,"(41.97995694311601, -87.70893144845297)",41.97995694,-87.70893145
5991338,HP100426,1/1/08 5:15,1/1/08,5:15,0000X N MASON AVE,N MASON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,1513,15,29,25,08B,1136732,1899642,2008,1/7/08 1:04,"(41.88077555576988, -87.77339652828051)",41.88077556,-87.77339653
5991917,HP100421,1/1/08 5:15,1/1/08,5:15,071XX S MERRILL AVE,S MERRILL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,333,3,5,43,08B,1191830,1858076,2008,1/4/08 1:05,"(41.76555170902991, -87.57243500758214)",41.76555171,-87.57243501
